date,tweets,tweet_clean
2022-04-08,"#InPicture Dalam aksinya mereka menyampaikan beberapa tuntutan seperti turunkan harga BBM dan minyak goreng, menolak perpanjangan masa jabatan presiden dan kenaikan PPN, serta mengkaji ulang rencana perpindahan Ibu Kota Negara (IKN). #AksiMahasiswa 

https://t.co/jt6cAVY28m",inpicture aksi tuntut turun harga bbm minyak goreng tolak panjang jabat presiden naik ppn kaji ulang rencana pindah kota negara ikn aksimahasiswa
2022-04-08,"@Johar29931891 @Sanwo18 Kalau ceramah didepan mahasiswa nggak cocok (kurang bisa dipahami), mungkin didepan dosen2 ilmu komunikasi bisa dijadikan bahan penelitian komunikasi kali.",ceramah depan mahasiswa cocok paham depan dosen ilmu komunikasi jadi bahan teliti komunikasi
2022-04-08,@LurahIstana Aws min balaikota jakrta yg di duduki mahasiswa..karena balaiko yg aman dijebol..hhhhh,aws min balaikota jakrta duduk mahasiswa balaiko aman jebol hhhhh
2022-04-08,@QaillaAsyiqah Semoga para mahasiswa ttp semangat...,moga mahasiswa ttp semangat
2022-04-08,"@Abalqosim123 Buat kakak mahasiswa, gausah ikut demo kalo cuma pengen keliatan keren. Percuma turun ke lapangan kalo cuma ikut-ikutan plonga plongo gak ngerti apa yang mau di demonstrasikan.",kakak mahasiswa gausah demo ken liat keren turun lapang ikut plonga plongo ngerti demonstrasi
2022-04-08,"@VIVAcoid Mahasiswa keren.turunkan jokxxi sama antek""nya",mahasiswa keren turun jokxxi antek
2022-04-08,Hidup Mahasiswa!!! https://t.co/fRtT6upN9R,hidup mahasiswa
2022-04-08,"Mahasiswa masih bisa menggunakan pertalite, yg masih disubsidi penuh https://t.co/tjxtnhKiEj",mahasiswa pertalite subsidi penuh
2022-04-08,@StopPlandemit Tuh mahasiswa yg cuma titip absen kayaknya mba ...nnton nya tv pulaaa...untung bukan upin ipin,tuh mahasiswa titip absen kayak mba nnton tv pulaaa untung upin ipin
2022-04-08,@OfficialiNewsTV demo indonesia ade2 mahasiswa ko gk di tayangin. Malah nayanging negara lain. Takut??? https://t.co/GeuRKTmvC0,demo indonesia ade mahasiswa ko tayangin nayanging negara takut
2022-04-08,@airlanggafess Kata-kata ini relate bagi mahasiswa baru pengenalan kampus.,relate mahasiswa kenal kampus
2022-04-08,"@vandinnie kontol..video lama ini, anjing para pembuat hoax..

kontol anjing kalian semua, perusak mahasiswa",kontol video anjing buat hoax kontol anjing usak mahasiswa
2022-04-08,"@RZelda_ @alisyarief @Helmi_Felis @MprAldo @Nicho_Silalahi Bahkan untuk cerdas bersandiwara saja pun tidak. Harusnya ambil mahasiswa yg aktif di kelompok teater, kayak pawang hujan mandalika tuh mental panggungnya luar biasa.",cerdas sandiwara ambil mahasiswa aktif kelompok teater kayak pawang hujan mandalika tuh mental panggung
2022-04-08,"Gw yakin, siapa2 yg deket Rusia dan China akan digoyang Pemerintahannya. Duit sekutu banyak, bagi dikit buat Mahasiswa Demo, Oposan begundal, spin doctor ngoceh di media. Lihat case Pakistan mereka curiga Amerika bermain. 

BEM SI DEMO Jokowi harus Turun
 Wiranto BEM Nusantara",gw deket rusia china goyang perintah uang sekutu dikit mahasiswa demo oposan begundal spin doctor ngoceh media case pakistan curiga amerika main bem si demo jokowi turun wiranto bem nusantara
2022-04-08,Bupati Banyumas Achmad Husein bersama mahasiswa menolak penundaan pemilu dan perpanjangan masa jabatan presiden.  #penundaanpemilu2024 https://t.co/baOZCgucXs,bupati banyumas achmad husein mahasiswa tolak tunda milu panjang jabat presiden penundaanpemilu
2022-04-08,"Demo mahasiswa BEM SI, dimana-mana. Para #MahasiswaBergerak Tapi apa daya #mediatvbungkam
Sedih https://t.co/0H5273veB1",demo mahasiswa bem si mana mahasiswa gerak daya mediatvbungkam sedih
2022-04-08,"@ferrykoto Mahasiswa juga ngga mau lihat &amp; dengar berita, utk mslh jabatan Presiden kan sdh jelas² Presiden SDH beberapa kali menegaskan tidak ada perpanjang jabatan sampai 3 periode, sampai larang mentrinya bicara ttg 3 periode.
Hal issue itu yg bikin eneg dibahas mulu jd materi demo Bang.",mahasiswa ngga amp dengar berita mslh jabat presiden sdh jelas presiden sdh panjang jabat periode larang tri bicara ttg periode issue bikin eneg bahas mulu materi demo bang
2022-04-08,"Nah, mulai kan.. Selalu saat mahasiswa bergerak, mereka dikerdilkan seakan mnjadi kuda tunggangan.. https://t.co/jhtus8ecNX",mahasiswa gerak kerdil akan mnjadi kuda tunggang
2022-04-08,"Singgung Soal Gerakan Mahasiswa, Rocky Gerung: Mahasiswa Ingin Setelah Lebaran Ganti Presiden https://t.co/kJWeZO0R5L lewat @Repelita Online",singgung gera mahasiswa rocky gerung mahasiswa lebaran ganti presiden online
2022-04-08,@detikcom BEM Nusantara ini mahasiswa jadi2an??coba tunjuk siapa presiden bem nya??jgn2 abu jendes,bem nusantara mahasiswa jadi coba presiden bem jgn abu jendes
2022-04-08,"@collegemenfess Salam, selamat pagi, maaf menggangu. perkenalkan saya..... mahasiswa ... angakatn... bimbingan skripsi bapak. berikut lampiran draft skripsi bab 1 saya, mohon koreksinya pak/bu
terimakasih sblmny",selamat pagi maaf menggangu kenal mahasiswa angakatn bimbing skripsi lampir draft skripsi bab koreksi bu terimakasih sblmny
2022-04-08,Sejumlah peristiwa penting pada Jumat (8/4) telah kumparan rangkum dalam 5 berita populer berikut. https://t.co/t6geavEp7Q,peristiwa jumat tgeavepq
2022-04-08,"@LurahIstana @DonAdam68 Mahasiswa fokus saja langsung potong kepala. Yg lain akan mati mengikuti.

Dlm gerakan mahasiswa atau pemuda, kajian hanya latar belakang utk selanjutnya aksi revolusioner di lapangan.

Mahasiswa dan pemuda adlh pendobrak (kebekuan) politik negara bukan sekedar pengamat politik.",mahasiswa fokus potong kepala mati ikut dlm gera mahasiswa pemuda kaji latar aksi revolusioner lapang mahasiswa pemuda adlh dobrak beku politik negara dar amat politik
2022-04-08,"@PramudyaSubur Mahasiswa fokus saja langsung potong kepala. Yg lain akan mati mengikuti.

Dlm gerakan mahasiswa atau pemuda, kajian hanya latar belakang utk selanjutnya aksi revolusioner di lapangan.

Mahasiswa dan pemuda adlh pendobrak (kebekuan) politik negara bukan sekedar pengamat politik.",mahasiswa fokus potong kepala mati ikut dlm gera mahasiswa pemuda kaji latar aksi revolusioner lapang mahasiswa pemuda adlh dobrak beku politik negara dar amat politik
2022-04-08,"@Wadas_Melawan Pripun to pak @ganjarpranowo ? Kok ngaten nggih? Mahasiswa @bemkm_ugm niku pinter2, menopo ngandel nggih?",pripun to ngaten nggih mahasiswa niku pinter topo ngandel nggih
2022-04-08,"@geloraco Pak wir mahasiswa dan penggagas demo itu tentu orang orang pintar
Mereka mengerti itu tp krn tingkat kepercayaan sdh pupus makanya mereka bergerak......
Jadi ga usah diajari....
Cukup perbaiki ...",wir mahasiswa pengtidaktidaks demo pintar erti tingkat percaya sdh pupus gerak ajar baik
2022-04-08,"@hagnyul ngga boleh, kamu ini udah jadi mahasiswa mana tanggung jawabnya?",ngga mahasiswa tanggung
2022-04-08,sy aslinya mahasiswa smt 2 :),sy asli mahasiswa smt
2022-04-08,"@Askrlfess ditunggu konten toktok nya ya kaa, aku pengen denger cerita uwu kaka ketemu sm mahasiswa gEnTLe yg ngelindungin kaka ditengah keramaian 😍",tunggu konten toktok kaa ken denger cerita uwu kaka ketemu mahasiswa gentle ngelindungin kaka tengah ramai
2022-04-08,"@__AnakKolong Tiap tahun masa kepemimpinan Jokowi selalu ada gerakan lengserkan Jokowi 😁
Dari Amin pekok Rais sampai Permadi
Dari mahasiswa sampai mahasewa..
Semua berhenti pada taraf menggonggong..
.
. https://t.co/mtLDZ8GUcB",tahun pimpin jokowi gera lengser jokowi amin kok rais madi mahasiswa mahasewa henti taraf gonggong
2022-04-08,@LionMan01538426 Mak emak yg punya anak mahasiswa harus gercep jgn sampai anak larut,mak emak anak mahasiswa gercep jgn anak larut
2022-04-08,"@ObayKusut Perwakilan mahasiswa diajak diruang adem amakn enak , pulang dikasih angklop diem udah
Itu tujuan penguasa , ...",wakil mahasiswa ajak ruang adem amakn pulang kasih angklop diem tuju kuasa
2022-04-08,"@msaid_didu padahal satu negri dia tebar janji, tp boong .
Katanya kangen didemo mahasiswa tp bawahannya bilang blm ada ijin.",negri tebar janji boong kangen demo mahasiswa bawah bilang blm ijin
2022-04-08,Jangan Takut wahaiii Mahasiswa. https://t.co/3QM0ysyken,takut wahaiii mahasiswa
2022-04-08,"Sindrom ""mahasiswa kedokteran"" adl penyakit jiwa ssorg mmpelajari suatu penyakit &amp; mulai percaya bahwa ia juga sedang mengidap penyakit tsb.",sindrom mahasiswa dokter adl sakit jiwa ssorg mmpelajari sakit amp percaya idap sakit tsb
2022-04-08,"@WagimanDeep212_ Gagal dapat THR dong bieb....
Itu mahasiswa nda ikut briping kali bib...😁😁",gagal thr bieb mahasiswa nda briping bib
2022-04-08,Semangat buat para mahasiswa jangan pantang menyerah,semangat mahasiswa pantang serah
2022-04-08,"Mudah2an ""makarnya"" sukses sesukses ""makarnya"" thd presiden yg sah Soeharto. Aamiin. Mudah2an ""provokasi"" di medsosnya segagah Bung Tomo ""provokasi"" arek-arek Suroboyo. Aamiin. 🤲✊💪😉 Biasa lah mereka, gaya2 orde baru digunakan, tp doaku "" JAYALAH MAHASISWA!!""",mudah makar sukses sukses makar thd presiden sah soeharto aamiin mudah provokasi medsosnya gagah tomo provokasi arek arek suroboyo aamiin gaya orde doa jaya mahasiswa
2022-04-08,BEM Nusantara itu ap mahasiswa dr Universitas Nusantara?🙄,bem nusantara ap mahasiswa dr universitas nusantara
2022-04-08,Kolonel (Purn) Sugeng Waras: Ratusan Purnawirawan TNI/Polri akan Bergabung Mahasiswa Pada 11 April 2022 di Istana https://t.co/P4JwKidcc5,kolonel purn sugeng waras ratus purnawirawan tnipjwkidcc
2022-04-08,"@CNNIndonesia Rencana Demo Besar2an Mahasiswa, Ormas &amp; Rakyat seluruh Indonesia tgl 11 April 22 Akibat Kekecewaan Rakyat terhadap Pemerintah. Mdh2an Kejadian ini Pembelajaran buat kita &amp; menginatkan kita pada kejadian Bln Mai 1998 Wkt Bpk Suharto Lengser &amp; Gus Dur Lengser. Mdh2an NKRI Damai🤲",rencana demo besar mahasiswa ormas amp rakyat indonesia tgl april akibat kecewa rakyat perintah mdhan jadi ajar amp menginatkan jadi bln mai wkt bpk suharto lengser amp gus dur lengser mdhan nkri damai
2022-04-08,"@KangbungkusNasi bukannya sdh dikatakan #RakyatBersamaMahasiswa 
suka tidak suka mahasiswa adalah rakyat juga 
&amp; 
rakyat sdh memilih akan bersama mahasiswa❤️
#RakyatBersamaMahasiswa",sdh rakyatbersamamahasiswa suka suka mahasiswa rakyat amp rakyat sdh pilih mahasiswa rakyatbersamamahasiswa
2022-04-08,Pendaftran mahasiswa baru Politeknik Keuangan Negara (PKN) STAN akan dibuka Sabtu (9/4/2022) pukul 09.22 WIB. https://t.co/BjD5QsFirn,pendaftran mahasiswa politeknik uang negara pkn stan buka sabtu bjdqsfirn
2022-04-08,"@firzahusainInc Setelah 7 tahun, Pak Jokowi akhirnya 'back to campus' UGM, 7 April 2022.
Masjid kampus sangat penuh, banyak mahasiswa saling berdesakan, panggil ""Presiden,"" yang terlihat lebih gemuk?
#Nalar ...🤓 https://t.co/YEgMvYeSu4",tahun jokowi back to campus ugm april masjid kampus penuh mahasiswa desa panggil presiden gemuk nalar
2022-04-08,"@mohtahid Nah iya... 
Udh keterlaluan berarti... Panjang umur dan berkah para mahasiswa... Sukses dunia akhir... Semangat juang membela kebenaran dan menegakkan keadilan
#MahasiswaBergerak",iya umur berkah mahasiswa sukses dunia semangat juang bela benar tegak adil mahasiswa gerak
2022-04-08,"@VIVAcoid PEMERINTAH BIKIN KEHIDUPAN WARGANYA MACET,BUKAN MAHASISWA",perintah bikin hidup warga macet mahasiswa
2022-04-08,"Sejatinya menjadi seorang mahasiswa itu tidak ada yg namanya libur, yang ada hanya istirahat sebentar !!",sejati mahasiswa nama libur istirahat sebentar
2022-04-08,@Mdy_Asmara1701 Mudah2an adek2 Mahasiswa Sehat selalu,mudah adik mahasiswa sehat
2022-04-08,"Bakti Sosial Mahasiswa Asal Jakarta di Bali Berakhir di Kantor Polisi, Begini Kronologinya... - - https://t.co/iI5aCFD37k",bakti sosial mahasiswa jakarta bal kantor polisi kronologi
2022-04-08,"Kemarin, Pemerintah jawab tuntutan mahasiswa hingga pemekaran Papua - https://t.co/tZeMgRDC8t",kemarin perintah tuntut mahasiswa mekar papua
2022-04-08,Pgn jadi mahasiswa kupu-kupu 😔😔,pgn mahasiswa kupu kupu
2022-04-08,@Minietweets_ @budimandjatmiko jelas beda lah 98 berjuang utk demokrasi dan kebebasan dari otoriter kalau sekarang mahasiswa goblok yg di peralat manusia bejad utk kekuasaan bedanya mahasiswa sekarang goblok gak intelek tapi sok pinter ternyata Mahasewa proyek2 demo oleh Mahasewa BEM SI otaknya di pantat,beda juang demokrasi bebas otoriter mahasiswa goblok alat manusia bejad kuasa beda mahasiswa goblok intelek sok pinter mahasewa proyek demo mahasewa bem si otak pantat
2022-04-08,Mahasiswa penjilat https://t.co/abenFtsRhV,mahasiswa jilat
2022-04-08,"@elkrova @BEM_SI Mahasiswa negara lain bicara ilmu dan tehnologi, sementara disini masih banyak yg terjebak provokasi ormas terlarang",mahasiswa negara bicara ilmu tehnologi jebak provokasi ormas larang
2022-04-08,"Ketika #MahasiswaBergerak

Waspadai godaan materi atau uang yang disebarkan Penguasa.

Waspadai politik adu domba dari Penguasa.

Bersatu, Mahasiswa tak terkalahkan! https://t.co/EzJz5WweKL",mahasiswa gerak waspada goda materi uang sebar kuasa waspada politik adu domba kuasa satu mahasiswa kalah
2022-04-08,@putra_nofi @geloraco Jgn pernah berharap dgn mahasiswa kalau ada yg mendukung wacana 3 periode krna mereka butuh uang untuk membeli paket kuota agar bisa bermain game bukan memperjuangkan hak ortunya yg lagi kesusahan mencari uang akibat ketidak mampuan Jokowi jdi pemimpin,jgn harap mahasiswa dukung wacana periode krna butuh uang beli paket kuota main game juang hak ortunya susah cari uang akibat tidak mampu jokowi jdi pimpin
2022-04-08,"Mahasiswa i jane karepe ngpo, kyo mudeng"" o karo politik nganti dema demo. Blogg",mahasiswa jane karepe ngpo kyo mudeng karo politik nganti dema demo blogg
2022-04-08,"@CutSarina5 Bila Mahasiswa yg Demo, artinya karna sudah melihat masyarakat sekarang banyak sengsara oleh ulah para Oligarki.",mahasiswa demo karna masyarakat sengsara ulah oligarki
2022-04-08,"@CNNIndonesia BEM ABAL2 apakah produk pemerintah? Krn ""mahasiswa"" tak jelas",bem abal produk perintah mahasiswa
2022-04-08,"@worksfess katanya biasanya dari kk atau ktp yang masih ada status mahasiswa atau pelajar nya sih, tp coba trs daftar aja soalnya aku gtu mulu pdhl udh lulus dari oktober kemarin :"")",kk ktetapi ma status mahasiswa pelsajar coba trs daftar gtu mulu pdhl lulus oktober kemarin
2022-04-08,"@alvinlie21 Bagaimana kalo @BEM_SI mengeluarkan ancaman juga.. 
MAHASISWA ANCAM BUBARKAN POLRI JIKA DEMI DI HALANG HALANGI.. 
😂😆😅😀",keluar ancam mahasiswa ancam bubar polri halang halang
2022-04-08,"[HADIS 07 | 30 HADIS SEPANJANG RAMADAN]

""RAMADAN HINGGA KE RAMADAN IALAH PENGHAPUS DOSA ""

Disediakan oleh :
EXCO KEROHANIAN DAN KEPIMPINAN
PERSATUAN MAHASISWA KELANTAN DARUL NAIM (PERDANA UKM) SESI 21/22
UNIVERSITI KEBANGSAAN MALAYSIA

#30HadisRamadan
#PerdanaUKM
#PerdanaDiHati https://t.co/1SbQxf2H1E",hadis hadis ramadan ramadan ramadan hapus dosa sedia exco rohani pimpin satu mahasiswa lantan darul naim perdana ukm sesi universiti bangsa malaysia hadisramadan perdanaukm perdanadihati
2022-04-08,New post: Kolonel (Purn) Sugeng Waras: Ratusan Purnawirawan TNI/Polri akan Bergabung Mahasiswa Pada 11 April 2022 https://t.co/yRA3t0Opvw,new post kolonel purn sugeng waras ratus purnawirawan tniyratopvw
2022-04-08,Harus berani liput demo mahasiswa jangan liput kasus dea onlyfans terus goblog 😠😠😠 @CNNIndonesia @tvOneNews @KompasTV 💪 https://t.co/8mBtidq2MH,berani liput demo mahasiswa liput dea onlyfans goblog
2022-04-08,"@LurahIstana Maju tak gentar adek Mahasiswa, siap patahkan salam 3 jari , selamatkan negerimu dr tangan² yg haus kekuasaan, MERDEKAAAA...",maju gentar adik mahasiswa patah jari selamat negeri dr tangan haus kuasa merdekaaaa
2022-04-08,Tivi mainstream pada gamau nanyangin berita para mahasiswa yg unjuk rasa...mending rame2 kita gaush tonton Tu tivi biar pada tau rasa ratingnya turun... menyebalkan..,tivi mainstream gamau nanyangin berita mahasiswa unjuk mending rame gaush tonton tu tivi biar ratingnya turun sebal
2022-04-08,"@__Sridiana_3va CATATLAH BAIK2 DENGAN GARIS TEBAL BILA POLRI cc @DivHumas_Polri BERANI MEMBUBARKAN GERAKAN RAKYAT BERSAMA MAHASISWA
KELAK POLRI DI BERANTAS SAMPAI AKAR !!
KARENA MEREKA DUKUNG ANAK2 KOMUNIS PKI !!",catat garis tebal polri cc berani bubar gera rakyat mahasiswa kelak polri berantas akar dukung anak komunis pki
2022-04-08,Saran ki lurah: duduki kantor media kuasai dan live serta umumkan pengambil alihan pemerintah oleh rakyat atau mahasiswa.semua kantor berita untuk siarkan itu.itu namanya perjuangan.sisi lain sidang istimewa parlemen bahwa pemerintah diambil alih mahasiswa atau rakyat.MERDEKA https://t.co/DkBMpma53V,saran ki lurah duduk kantor media kuasa live umum ambil alih perintah rakyat mahasiswa kantor berita siar nama juang sisi sidang istimewa parlemen perintah ambil alih mahasiswa rakyat merdeka
2022-04-08,"@ridwankamil Alhamdulilah...
Sambutan mahasiswa biasa saja, ini indikasi atau sinyal Kang Emil jaga dulu Jabar, lanjutkan Jabar Juara dgn cara meningkatkan kualitas SDM shg warga Jabar scr ekonomi mapan dan unggul, ssdh itu baru konsolidasi dan transformasi politik ke Indonesia Juara.",alhamdulilah sambut mahasiswa indikasi sinyal kang emil jaga jabar lanjut jabar juara tingkat kualitas sdm shg warga jabar scr ekonomi mapan unggul ssdh konsolidasi transformasi politik indonesia juara
2022-04-08,@Bintangnuklir Ada ya mahasiswa pake pertamax? 🤭,mahasiswa pakai pertamax
2022-04-08,@Siahaan777111 Pengalihan opini....untuk mengaburkan tuntutan rakyat lewat mahasiswa....basi...dan. Dangkal,alih opini abur tuntut rakyat mahasiswa basi dangkal
2022-04-08,@ElinaDio Itu cuman segelintir mahasiswa tolol.,cuman gelintir mahasiswa tolol
2022-04-08,"Menyampaikan pendapat di muka umum baik secara lisan maupun tulisan telah di jamin oleh konstitusi pak, anda tidak berhak melarang orang menyampaikan pendapat.
https://t.co/rI6azrgt0u",dapat muka umum lisan tulis jamin konstitusi hak larang dapat
2022-04-08,"@Bintangnuklir Karena kita sedari dulu, selalu saja mempermasalahkan harga minyak, sedangkan pemerintah dalam menjaga stabilitas harga saja menggunakan subsidi yang tentu subsidi ini akan dibebankan pula pada anggaran negara, jadi harus disikapi dengan bijak, dan mahasiswa yang berperan sebagai",dar masalah harga minyak perintah jaga stabilitas harga subsidi subsidi beban anggar negara sikap bijak mahasiswa peran
2022-04-08,@Dennysiregar7 Ya status doang mahasiswa...tapi minus logika...bisanya cuma demo doang....,status doang mahasiswa minus logika bisa demo doang
2022-04-08,"Wahai para Revolusioner, mahasiswa n cendikia, buruh n berbagai element rakyat jelata, para avanger generasi muda, Ingat satu hal! jgn terpaku pd  persona, tp perubahan mendasar atas  segala kerusakan ada adlh d terapkannya Sistem kapitalisme untuk mengelola negara.. #GantiSistem https://t.co/katXwTo7EP",revolusioner mahasiswa cendikia buruh element rakyat jelata avanger generasi muda jgn terpa pd persona ubah dasar rusa adlh terap sistem kapitalisme kelola negara gantisistem
2022-04-08,@semoantic jangan lupa juga survive sebagai mahasiswa😇,lupa survive mahasiswa
2022-04-08,"@bundalestari875 @mahkota43990861 @Gelang_Alit2 @Livia00553380 @Alves_Ag88 @Radenlangitan @BlueSvoja8503 @ConanNKRI @SulistyaniDs @mmarleyt @hafisahabustan @KNorris2021 @ChusnulCh__ @bangkitjaya13 @ESyahdinar @darmo888 @_ekokuntadhi @Cupidlucky2 @RudySup38553233 @arisbinut @dimasgeha @IbmBudi @AndiHwj @mikail_hariadi @Alfi33563451 @sukmajati_id @Andre_wow26 @BangColl4 @4dit14_P @Andrian7979 @NgSumito @MunawarSidik11 @kangronda8 @Kasutkusut3 @bakul_KopiPahit @AngingMamiri26 @mx00711 @jani_tarigan89 @yohaness6411 @rescue_team78 @MembangTambuna5 @fachrudinrozi @ByruBima @terbucinz @Purwaningrum12 @boendasyl @Agyabaru @deeepi13 @JeonMyeo @farrel27 Setelah 7 tahun, Pak Jokowi akhirnya 'back to campus' UGM, 7 April 2022.
Masjid kampus sangat penuh, banyak mahasiswa saling berdesakan, panggil ""Presiden,"" yang terlihat lebih gemuk?
#Nalar ...🤓 https://t.co/YEgMvYeSu4",tahun jokowi back to campus ugm april masjid kampus penuh mahasiswa desa panggil presiden gemuk nalar
